id,survey_response_id,network_id,survey_id,respondent_id,network,network_name,year,net_role,so_part_util_012021,so_part_util_022021,so_part_util_152021,so_part_t,so_part_expec,is_inqcyclechal_y_n,part_team_meetings_1,part_team_meetings_2,part_team_meet_32021,equity_dis_1,equity_dis_2,equity_dis_3,so_rt_12020,so_rt_72020,so_rt_22020,so_rt_32020,so_rt_62020,hsupport_st_lead_7,sch_support_st_lead_7,nl_netops_groupcom_1,nl_netops_groupcom_2,nl_netops_groupcom_3,recommend,gender,gender_v3,ethnicity_v3,ethnicity_v3_1,ethnicity_v3_2,ethnicity_v3_3,ethnicity_v3_4,ethnicity_v3_5,ethnicity_v3_6,ethnicity_v3_7,ethnicity_v3_7_text
LBEA_126,50410,29,492,2635,LBEA,,2021,4,,,,,3,1,1,3,5,4,3,4,4,3,3,3,3,,,,,,8,,1,3,0,0,1,0,0,0,0,
LBEA_127,49966,29,492,2050,LBEA,,2021,4,,,,,4,1,1,5,5,3,3,3,2,2,2,2,2,,,,,,,,2,5,0,0,0,0,1,0,0,
LBEA_128,50086,29,492,2164,LBEA,,2021,4,,,,,3,3,1,4,4,3,3,3,3,3,3,3,3,,,,,,,,,,0,0,0,0,0,0,0,
LBEA_15,50063,29,492,2144,LBEA,,2021,4,,,,,5,1,1,5,5,5,5,5,5,5,5,5,5,,,,,,2,,1,5,0,0,0,0,1,0,0,
LBEA_18,50441,29,492,2664,LBEA,,2021,4,,,,,3,1,1,5,4,3,1,1,4,4,4,4,4,,,,,,5,,2,5,0,0,0,0,1,0,0,
LBEA_20,50153,29,492,2229,LBEA,,2021,4,,,,,2,1,1,5,4,1,1,1,4,4,4,4,3,,,,,,5,,2,2,0,1,0,1,0,0,0,
LBEA_21,50015,29,492,2097,LBEA,,2021,4,,,,,3,1,1,5,4,4,4,4,4,4,4,4,4,,,,,,8,,1,5,0,0,0,0,1,0,0,
LBEA_24,50415,29,492,2640,LBEA,,2021,4,,,,,5,1,1,5,4,1,1,1,5,5,5,4,5,,,,,,7,,2,5,0,0,0,0,1,0,0,
LBEA_25,50069,29,492,2150,LBEA,,2021,4,,,,,3,1,1,4,5,2,2,2,4,4,4,4,4,,,,,,7,,5,6,0,0,0,0,0,1,0,
LBEA_26,50035,29,492,2116,LBEA,,2021,4,,,,,2,1,1,4,4,2,1,1,4,4,4,4,3,,,,,,,,,,0,0,0,0,0,0,0,
LBEA_27,49821,29,492,1908,LBEA,,2021,4,,,,,4,1,1,5,5,5,1,1,5,5,5,5,5,,,,,,7,,2,1,1,0,0,0,0,0,0,
LBEA_28,50267,29,492,2496,LBEA,,2021,4,,,,,4,1,1,5,5,4,1,1,5,5,5,4,5,,,,,,6,,2,1,1,0,0,0,0,0,0,
LBEA_29,50072,29,492,2153,LBEA,,2021,4,,,,,3,1,1,5,4,1,1,1,5,5,5,5,5,,,,,,7,,1,1,1,0,0,0,0,0,0,
LBEA_30,50047,29,492,2128,LBEA,,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,1,0,0,
LBEA_32,49968,29,492,2052,LBEA,,2021,4,,,,,4,1,1,5,4,4,4,4,5,5,5,5,5,,,,,,7,,2,5,0,0,0,0,1,0,0,
LBEA_33,50060,29,492,2141,LBEA,,2021,4,,,,,4,1,1,5,5,2,2,2,5,4,4,3,4,,,,,,4,,2,3,0,0,1,0,0,0,0,
LBEA_34,49931,29,492,2016,LBEA,,2021,4,,,,,4,1,1,4,4,1,1,1,5,5,4,5,4,,,,,,10,,2,5,0,0,0,0,1,0,0,
LBEA_35,49789,29,492,1876,LBEA,,2021,4,,,,,3,1,1,4,5,2,2,2,2,2,2,1,2,,,,,,4,,2,5,0,0,0,0,1,0,0,
LBEA_36,50421,29,492,2645,LBEA,,2021,4,,,,,3,1,1,5,5,1,1,1,5,5,5,5,5,,,,,,9,,1,1,1,0,0,0,1,0,0,
LBEA_38,49808,29,492,1895,LBEA,,2021,4,,,,,3,1,1,4,4,1,1,1,5,5,5,5,5,,,,,,8,,2,1,1,0,0,0,0,0,0,
LBEA_39,50508,29,492,2727,LBEA,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,1,0,0,
LBEA_40,50079,29,492,2160,LBEA,,2021,4,,,,,3,1,1,5,4,5,2,3,5,5,5,5,4,,,,,,7,,2,2,0,1,0,0,1,0,0,
LBEA_42,49990,29,492,2072,LBEA,,2021,4,,,,,3,1,1,5,3,3,3,1,5,5,5,5,5,,,,,,8,,2,5,0,0,0,0,1,0,0,
LBEA_43,49802,29,492,1889,LBEA,,2021,4,,,,,4,1,1,4,4,5,5,5,4,4,4,4,4,,,,,,5,,1,5,0,0,0,0,1,0,0,
LBEA_44,50080,29,492,2161,LBEA,,2021,4,,,,,3,1,1,5,2,5,5,5,5,5,5,5,5,,,,,,8,,3,3,0,0,1,0,0,0,0,
LBEA_46,50438,29,492,2661,LBEA,,2021,4,,,,,4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
LBEA_47,49884,29,492,1971,LBEA,,2021,4,,,,,2,1,1,5,4,1,1,1,4,4,4,4,4,,,,,,8,,2,7,0,0,0,0,0,0,1,Egyptian-American and Muslim
LBEA_48,50055,29,492,2136,LBEA,,2021,4,,,,,4,1,1,5,5,3,3,3,4,4,4,4,4,,,,,,8,,1,2,0,1,0,0,0,0,0,
LBEA_49,49890,29,492,1977,LBEA,,2021,4,,,,,3,1,1,5,5,1,1,1,5,5,5,5,5,,,,,,9,,2,5,0,0,0,0,1,0,0,
LBEA_50,49975,29,492,2058,LBEA,,2021,4,,,,,5,1,1,5,5,1,1,1,5,5,4,4,4,,,,,,,,1,5,0,0,0,0,1,0,0,
LBEA_57,50239,29,492,2311,LBEA,,2021,1,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
LBEA_59,50100,29,492,2177,LBEA,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
LBEA_60,49970,29,492,2054,LBEA,,2021,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
LBEA_61,50113,29,492,2190,LBEA,,2021,4,,,,,4,1,1,5,5,1,1,4,4,4,3,3,3,,,,,,7,,2,1,1,0,0,0,0,0,0,
LBEA_63,50077,29,492,2158,LBEA,,2021,4,,,,,3,1,1,5,5,1,1,1,5,5,5,5,5,,,,,,3,,2,2,0,1,0,0,0,0,0,
LBEA_64,50115,29,492,2192,LBEA,,2021,4,,,,,3,1,1,4,4,3,3,3,4,4,4,3,3,,,,,,7,,2,2,0,1,0,0,0,0,0,
LBEA_67,50261,29,492,2490,LBEA,,2021,4,,,,,4,1,1,5,4,4,4,4,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
LBEA_68,49933,29,492,2018,LBEA,,2021,4,,,,,3,1,1,4,5,4,1,1,4,2,3,1,5,,,,,,1,,1,5,0,0,0,0,1,0,0,
LBEA_69,50058,29,492,2139,LBEA,,2021,4,,,,,5,1,1,5,4,3,3,3,4,4,4,4,4,,,,,,2,,2,5,0,0,0,0,1,0,0,
LBEA_70,49967,29,492,2051,LBEA,,2021,4,,,,,3,1,1,5,5,2,2,2,4,4,4,3,4,,,,,,7,,2,3,0,0,1,0,0,0,0,
LBEA_72,49805,29,492,1892,LBEA,,2021,4,,,,,2,3,1,3,4,1,1,1,4,4,5,1,5,,,,,,,,1,3,0,0,1,0,0,0,0,
LBEA_73,49824,29,492,1911,LBEA,,2021,4,,,,,2,1,1,5,4,1,1,1,5,5,5,4,4,,,,,,2,,2,5,0,0,0,0,1,0,0,
LBEA_75,50073,29,492,2154,LBEA,,2021,4,,,,,4,1,1,5,5,5,5,5,4,5,4,3,4,,,,,,9,,1,5,0,0,0,0,1,0,0,
LBEA_77,50057,29,492,2138,LBEA,,2021,4,,,,,4,1,1,5,4,4,4,4,5,5,5,5,5,,,,,,2,,2,6,0,0,0,0,0,1,0,
LBEA_78,50048,29,492,2129,LBEA,,2021,4,,,,,3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
LBEA_81,50018,29,492,2100,LBEA,,2021,4,,,,,3,1,1,5,5,2,2,2,5,5,5,5,4,,,,,,8,,2,2,0,1,1,0,1,0,0,
LBEA_82,49826,29,492,1913,LBEA,,2021,4,,,,,2,1,1,3,3,1,1,1,4,4,4,3,2,,,,,,7,,2,5,0,0,0,0,1,0,0,
LBEA_87,50249,29,492,2479,LBEA,,2021,4,,,,,4,1,1,4,5,4,3,4,5,5,5,5,5,,,,,,7,,2,5,0,0,0,0,1,0,0,
LBEA_89,49827,29,492,1914,LBEA,,2021,4,,,,,4,1,1,4,3,1,1,2,3,4,3,2,2,,,,,,4,,2,5,0,0,0,0,1,0,0,
LBEA_92,49811,29,492,1898,LBEA,,2021,4,,,,,4,1,1,5,5,5,4,4,5,5,5,5,5,,,,,,8,,2,5,0,0,0,0,1,0,0,
LBEA_94,50512,29,492,2731,LBEA,,2021,4,,,,,4,3,1,4,4,1,1,1,4,4,4,4,4,,,,,,8,,2,5,0,0,0,0,1,0,0,
LBEA_96,50155,29,492,2231,LBEA,,2021,4,,,,,3,1,1,4,5,3,3,3,5,5,5,5,5,,,,,,9,,1,5,0,0,0,0,1,0,0,
LBEA_97,49989,29,492,2071,LBEA,,2021,4,,,,,3,1,1,5,3,1,1,1,4,4,4,3,3,,,,,,8,,2,5,0,0,0,0,1,0,0,
LBEA_98,49959,29,492,2043,LBEA,,2021,4,,,,,3,1,1,5,4,4,1,4,5,5,5,4,5,,,,,,10,,1,2,0,1,0,0,0,0,0,
LBEA_99,50024,29,492,2106,LBEA,,2021,4,,,,,3,1,1,5,5,2,2,2,5,5,5,5,5,,,,,,6,,2,2,0,1,0,0,1,0,0,
NCST_01,50228,35,502,2300,NCST,,2021,4,,,,,2,1,1,4,5,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
NCST_02,49484,35,502,1576,NCST,,2021,2,,,,,3,,1,1,4,,,,,,,,,,,,,,10,,,,0,0,0,0,0,0,0,
NCST_03,50170,35,502,2246,NCST,,2021,2,,,,,3,,1,4,4,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NCST_05,50207,35,502,2280,NCST,,2021,2,,,,,4,,1,4,5,,,,,,,,,,,,,,7,,1,1,1,0,0,0,0,0,0,
NCST_06,49151,35,502,1256,NCST,,2021,4,,,,,3,1,1,5,3,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
NCST_10,50154,35,502,2230,NCST,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,7,0,0,0,0,0,0,1,Arab
NCST_11,50124,35,502,2200,NCST,,2021,2,,,,,3,,2,,,,,,,,,,,,,,,,10,,1,1,1,0,0,0,0,0,0,
NCST_12,49804,35,502,1891,NCST,,2021,4,,,,,2,3,1,5,4,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
NCST_14,49948,35,502,2032,NCST,,2021,4,,,,,3,3,1,5,4,,,,,,,,,,,,,,7,,2,3,0,0,1,0,0,0,0,
NCST_16,49476,35,502,1568,NCST,,2021,2,,,,,2,,1,2,5,,,,,,,,,,,,,,10,,1,1,1,0,0,0,0,0,0,
NCST_20,49769,35,502,1856,NCST,,2021,4,,,,,3,2,1,4,5,,,,,,,,,,,,,,7,,2,5,0,0,0,0,1,0,0,
NCST_21,50126,35,502,2202,NCST,,2021,4,,,,,2,1,1,4,5,,,,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
NCST_23,49306,35,502,1404,NCST,,2021,4,,,,,1,1,1,3,2,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
NCST_24,49800,35,502,1887,NCST,,2021,4,,,,,3,1,1,3,5,,,,,,,,,,,,,,7,,1,5,0,0,0,0,1,0,0,
NCST_25,50125,35,502,2201,NCST,,2021,2,,,,,2,,1,3,4,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
NCST_26,49475,35,502,1567,NCST,,2021,4,,,,,3,1,1,5,4,,,,,,,,,,,,,,7,,2,2,0,1,0,0,0,0,0,
NCST_27,50135,35,502,2211,NCST,,2021,3,,,,,4,1,1,5,5,,,,,,,,,1,3,,,,7,,2,1,1,0,0,0,0,0,0,
NCST_29,49557,35,502,1646,NCST,,2021,2,,,,,3,,1,3,5,,,,,,,,,,,,,,10,,1,2,0,1,0,0,0,0,0,
NCST_31,49162,35,502,1267,NCST,,2021,2,,,,,3,,1,5,5,,,,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
NCST_32,49558,35,502,1647,NCST,,2021,3,,,,,3,1,1,5,4,,,,,,,,,5,5,,,,10,,1,5,0,0,0,0,1,0,0,
NCST_33,50169,35,502,2245,NCST,,2021,4,,,,,4,3,1,5,5,,,,,,,,,,,,,,7,,1,5,0,0,0,0,1,0,0,
NCST_34,50160,35,502,2236,NCST,,2021,4,,,,,3,1,1,4,5,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
NCST_36,49131,35,502,1236,NCST,,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
NCST_37,49946,35,502,2030,NCST,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,
NCST_38,49126,35,502,1231,NCST,,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
NCST_39,50146,35,502,2222,NCST,,2021,2,,,,,5,,1,4,5,,,,,,,,,,,,,,3,,2,1,1,0,0,0,0,0,0,
NCST_40,49125,35,502,1230,NCST,,2021,2,,,,,3,,1,4,5,,,,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
NCST_41,49377,35,502,1473,NCST,,2021,4,,,,,4,3,1,5,4,,,,,,,,,,,,,,6,,1,5,0,0,0,0,1,0,0,
NCST_43,49124,35,502,1229,NCST,,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,8,,2,3,0,0,1,0,0,0,0,
NCST_44,50173,35,502,2249,NCST,,2021,3,,,,,3,1,1,4,5,,,,,,,,,4,4,,,,10,,2,7,0,0,0,0,0,0,1,Middle Eastern
NCST_45,49134,35,502,1239,NCST,,2021,4,,,,,1,3,1,4,2,,,,,,,,,,,,,,9,,2,2,0,1,0,0,1,0,0,
NCST_46,50183,35,502,2258,NCST,,2021,3,,,,,2,1,1,5,5,,,,,,,,,4,4,,,,3,,1,5,0,0,0,0,1,0,0,
NCST_47,49927,35,502,2012,NCST,,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,7,,5,6,0,0,0,0,0,1,0,
NCST_48,49928,35,502,2013,NCST,,2021,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NCST_50,50458,35,502,2679,NCST,,2021,2,,,,,1,,2,,,,,,,,,,,,,,,,6,,2,1,1,0,0,0,0,0,0,
NCST_51,50260,35,502,2489,NCST,,2021,4,,,,,3,3,1,4,4,,,,,,,,,,,,,,5,,2,1,1,0,0,0,0,0,0,
NCST_53,49256,35,502,1356,NCST,,2021,2,,,,,3,,1,3,5,,,,,,,,,,,,,,10,,1,2,0,1,0,0,0,0,0,
NCST_54,49128,35,502,1233,NCST,,2021,4,,,,,2,3,1,5,5,,,,,,,,,,,,,,8,,2,5,0,0,0,0,1,0,0,
NCST_55,50142,35,502,2218,NCST,,2021,3,,,,,3,1,1,5,5,,,,,,,,,1,1,,,,4,,2,1,1,0,0,0,0,0,0,
NCST_56,49762,35,502,1849,NCST,,2021,4,,,,,3,1,1,5,2,,,,,,,,,,,,,,9,,2,5,0,0,0,0,1,0,0,
NCST_57,50210,35,502,2283,NCST,,2021,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NCST_58,49142,35,502,1247,NCST,,2021,2,,,,,3,,1,1,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
NCST_59,49376,35,502,1472,NCST,,2021,3,,,,,3,1,1,5,5,,,,,,,,,4,5,,,,10,,2,5,0,0,0,0,1,0,0,
NCST_60,50223,35,502,2295,NCST,,2021,4,,,,,3,1,1,4,4,,,,,,,,,,,,,,9,,1,5,0,0,0,0,1,0,0,
NCST_61,50205,35,502,2278,NCST,,2021,4,,,,,3,1,1,3,4,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
NCST_62,50178,35,502,2253,NCST,,2021,4,,,,,3,1,2,,,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
NCST_63,49182,35,502,1285,NCST,,2021,4,,,,,2,2,2,,,,,,,,,,,,,,,,3,,5,6,0,0,0,0,0,1,0,
NCST_64,49449,35,502,1542,NCST,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
NCST_65,50226,35,502,2298,NCST,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
NCST_68,49382,35,502,1478,NCST,,2021,3,,,,,3,1,1,5,4,,,,,,,,,4,4,,,,10,,1,5,0,0,0,0,1,0,0,
NCST_69,49172,35,502,1276,NCST,,2021,4,,,,,1,3,1,5,5,,,,,,,,,,,,,,3,,1,5,0,0,0,0,1,0,0,
NCST_71,49467,35,502,1560,NCST,,2021,2,,,,,3,,1,3,5,,,,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
NCST_72,49466,35,502,1559,NCST,,2021,4,,,,,3,1,1,4,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
NCST_74,49799,35,502,1886,NCST,,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
NCST_75,49797,35,502,1884,NCST,,2021,4,,,,,2,2,1,5,2,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NCST_76,49409,35,502,1504,NCST,,2021,4,,,,,3,3,1,3,2,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
NCST_78,49143,35,502,1248,NCST,,2021,4,,,,,5,2,1,4,4,,,,,,,,,,,,,,3,,2,7,0,0,0,0,0,0,1,human
NCST_79,49258,35,502,1357,NCST,,2021,2,,,,,3,,2,,,,,,,,,,,,,,,,9,,1,1,1,0,0,0,0,0,0,
NCST_80,49943,35,502,2027,NCST,,2021,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NCST_81,49936,35,502,2021,NCST,,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
NCST_82,50206,35,502,2279,NCST,,2021,2,,,,,2,,2,,,,,,,,,,,,,,,,10,,2,3,0,0,1,0,0,0,0,
NCST_84,50147,35,502,2223,NCST,,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,8,,2,,0,0,0,0,0,0,0,
NCST_85,49798,35,502,1885,NCST,,2021,4,,,,,3,2,1,4,4,,,,,,,,,,,,,,6,,2,2,0,1,0,0,0,0,0,
NCST_86,49803,35,502,1890,NCST,,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,9,,2,2,0,1,0,0,0,0,0,
NCST_87,50150,35,502,2226,NCST,,2021,3,,,,,4,1,1,4,4,,,,,,,,,4,4,,,,8,,2,6,0,0,0,0,0,1,0,
NCST_88,50230,35,502,2302,NCST,,2021,4,,,,,3,2,1,4,4,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
NCST_89,50252,35,502,2482,NCST,,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,8,,5,6,0,0,0,0,0,1,0,
NCS_03,47868,25,482,36,NCS,,2021,3,5,5,5,7,4,3,1,5,5,4,2,2,4,4,4,4,4,4,4,2,2,2,9,,3,2,0,1,0,0,0,0,0,
NCS_05,47873,25,482,41,NCS,,2021,3,4,9,4,4,3,1,1,5,5,2,2,2,5,5,5,5,5,5,5,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NCS_07,48812,25,482,933,NCS,,2021,2,5,5,5,7,3,,1,4,5,5,2,4,4,4,4,4,3,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NCS_08,48776,25,482,897,NCS,,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,
NCS_102,48097,25,482,236,NCS,,2021,4,4,5,4,7,3,1,1,5,5,5,4,4,5,5,5,5,5,,,2,2,2,10,,1,2,0,1,0,0,1,0,0,
NCS_108,47866,25,482,34,NCS,,2021,2,4,4,9,2,3,,2,,,,,,,,,,,,,,,,8,,2,2,0,1,0,0,0,0,0,Middle Eastern
NCS_109,48379,25,482,510,NCS,,2021,3,5,5,3,7,4,1,2,,,,,,,,,,,2,,,,,9,,2,5,0,0,0,0,1,0,0,
NCS_110,48462,25,482,588,NCS,,2021,3,5,5,5,3,3,1,1,5,5,5,4,4,5,5,5,5,5,,,2,2,2,9,,1,2,0,1,0,0,0,0,0,
NCS_112,48356,25,482,487,NCS,,2021,2,5,5,5,4,3,,1,3,5,3,3,3,4,4,4,4,4,,,3,3,3,9,,1,1,1,0,0,0,0,0,0,
NCS_113,48991,25,482,1099,NCS,,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,
NCS_12,48457,25,482,583,NCS,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,1,0,0,
NCS_132,47955,25,482,122,NCS,,2021,3,3,4,3,1,1,3,1,3,2,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NCS_136,47871,25,482,39,NCS,,2021,3,4,5,9,7,3,1,1,5,4,1,1,1,4,4,3,2,3,5,3,1,2,1,10,,1,5,0,0,0,0,1,0,0,
NCS_142,48352,25,482,483,NCS,,2021,3,5,4,4,4,3,3,1,4,2,2,1,1,4,4,4,4,4,5,4,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NCS_143,48348,25,482,479,NCS,,2021,2,5,5,5,7,3,,2,,,,,,,,,,,,,,,,10,,1,2,0,1,0,0,0,0,0,
NCS_146,47932,25,482,,NCS,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
NCS_147,47874,25,482,42,NCS,,2021,2,5,5,5,7,3,,1,4,5,5,4,5,4,4,4,4,5,,,2,2,2,10,,1,1,1,1,0,1,0,0,0,
NCS_148,47936,25,482,103,NCS,,2021,3,4,4,9,7,4,3,1,5,5,2,2,2,4,5,5,3,4,3,3,1,2,1,9,,2,5,0,0,0,0,1,0,0,
NCS_15,47915,25,482,83,NCS,,2021,2,4,5,2,5,3,,1,4,5,2,1,1,5,5,5,4,4,,,2,1,1,10,,2,5,0,0,0,0,1,0,0,
NCS_152,48613,25,482,737,NCS,,2021,3,9,5,4,7,4,1,1,5,5,3,2,2,5,4,4,3,4,5,4,1,2,2,10,,1,5,0,0,0,0,1,0,0,
NCS_155,48364,25,482,495,NCS,,2021,2,5,5,9,5,3,,1,3,5,4,4,4,5,5,5,5,5,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NCS_157,47935,25,482,102,NCS,,2021,4,3,3,3,4,3,3,1,5,5,1,1,1,5,5,5,5,5,,,1,2,2,6,,2,1,1,0,0,0,0,0,0,
NCS_159,48807,25,482,928,NCS,,2021,4,4,5,9,7,3,2,1,5,5,1,5,1,4,4,4,4,4,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NCS_16,48365,25,482,496,NCS,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
NCS_161,48363,25,482,494,NCS,,2021,3,5,5,5,6,3,2,1,5,5,5,2,2,5,5,5,5,5,5,5,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NCS_163,47896,25,482,64,NCS,,2021,3,2,2,1,2,3,3,1,4,5,1,1,1,2,4,3,2,2,1,4,1,2,1,5,,2,5,0,0,0,0,1,0,0,
NCS_164,48796,25,482,917,NCS,,2021,4,4,5,4,5,3,1,1,5,5,3,4,3,5,5,5,5,5,,,2,2,2,10,,1,5,0,0,0,0,1,0,0,
NCS_165,47890,25,482,58,NCS,,2021,2,5,5,5,5,3,,2,,,,,,,,,,,,,,,,9,,1,1,1,0,0,0,0,0,0,
NCS_167,48227,25,482,359,NCS,,2021,3,5,5,5,7,4,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,10,,2,5,0,0,0,0,1,0,0,
NCS_17,47933,25,482,100,NCS,,2021,3,5,5,5,7,4,1,1,5,5,2,2,2,4,4,4,4,4,4,4,2,2,2,9,,2,1,1,0,0,0,0,0,0,
NCS_171,47929,25,482,96,NCS,,2021,4,5,5,5,5,4,1,1,5,5,5,5,4,4,5,5,5,5,,,2,2,1,10,,5,2,0,1,0,0,0,0,0,
NCS_172,48619,25,482,742,NCS,,2021,3,5,5,5,3,3,1,1,5,5,4,4,4,4,4,4,4,4,4,4,,,,,,,,0,0,0,0,0,0,0,
NCS_176,48818,25,482,939,NCS,,2021,3,5,5,5,6,3,1,1,4,5,3,2,1,1,1,1,1,1,4,2,4,4,4,10,,2,2,0,1,0,0,0,0,0,
NCS_181,48497,25,482,623,NCS,,2021,3,5,5,9,5,3,1,1,5,4,4,2,1,4,3,3,3,2,4,5,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NCS_182,47968,25,482,135,NCS,,2021,4,5,5,9,5,3,3,1,5,5,1,1,2,5,5,5,5,5,,,1,2,4,10,,1,1,1,0,0,0,0,0,0,
NCS_186,47931,25,482,98,NCS,,2021,2,4,5,4,3,3,,1,4,5,3,1,1,2,2,2,2,2,,,2,2,2,10,,1,5,0,0,0,0,1,0,0,
NCS_187,47950,25,482,117,NCS,,2021,3,4,5,4,6,3,1,1,5,5,2,2,2,5,5,5,5,5,4,4,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NCS_193,48423,25,482,550,NCS,,2021,3,5,5,5,7,2,2,1,5,5,1,1,1,5,5,5,5,5,5,5,1,2,3,10,,2,1,1,0,0,0,0,0,0,
NCS_195,48609,25,482,733,NCS,,2021,3,9,5,4,6,2,1,1,5,5,5,2,5,5,5,5,4,5,4,4,2,2,1,10,,1,5,0,0,0,0,1,0,0,
NCS_197,47897,25,482,65,NCS,,2021,3,5,5,9,7,4,1,1,5,4,5,3,3,4,4,5,5,4,5,5,2,2,2,10,,,,0,0,0,0,0,0,0,
NCS_200,48709,25,482,830,NCS,,2021,3,5,5,5,6,3,2,1,5,5,3,3,3,5,5,5,5,5,5,5,2,2,2,10,,2,2,0,1,0,0,0,0,0,
NCS_205,48822,25,482,942,NCS,,2021,3,5,5,5,6,3,1,1,5,5,5,4,4,5,5,5,5,5,5,5,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NCS_207,49154,25,482,1259,NCS,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,
NCS_208,48354,25,482,485,NCS,,2021,4,4,4,2,1,3,3,1,2,2,1,1,1,3,2,2,4,2,,,2,2,2,5,,5,6,0,0,0,0,0,1,0,
NCS_209,48372,25,482,503,NCS,,2021,4,5,5,3,2,3,1,1,4,5,4,4,3,4,4,4,4,3,,,2,2,4,10,,2,1,1,0,0,0,0,0,0,
NCS_21,47927,25,482,94,NCS,,2021,3,5,2,5,5,3,1,1,3,5,2,2,2,2,1,1,2,3,5,5,2,2,2,10,,2,7,0,0,0,0,0,0,1,Middle Eastern
NCS_210,48705,25,482,826,NCS,,2021,4,1,4,9,4,3,2,1,4,5,1,1,1,3,4,4,3,4,,,2,2,2,5,,2,3,0,0,1,0,0,0,0,
